deletion_position,deletion_identity,deletion_support_sha256,layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,2,12,37,2560,1,7362,6596,209,557,1000,1000,0.8935177251696587,0.9067678848902384,0.24717013347525651,4.535606384277344
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,3,13,11,2560,1,7362,6596,209,557,975,1000,0.7033849880099297,0.7632098644971848,0.2521387497308269,3.1188931465148926
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,3,13,23,2560,1,7362,6596,209,557,850,1000,0.7182720080018044,0.5810712923606237,0.2705037036088968,2.7413501739501953
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,3,13,37,2560,1,7362,6596,209,557,900,1000,0.7897634580731392,0.8147589365641276,0.25427014916701746,2.897608757019043
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,3,14,11,2560,1,7362,6596,209,557,900,1000,1.066975712776184,1.0187611778577168,0.35653801465668733,4.559634208679199
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,3,14,23,2560,1,7362,6596,209,557,925,1000,0.9832018464803696,0.9685737739006678,0.3771198043456585,4.508695602416992
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,3,14,37,2560,1,7362,6596,209,557,1000,1000,0.980317011475563,0.9863934914271036,0.43537101131675665,5.054052829742432
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,4,15,11,2560,1,7362,6596,209,557,1000,1000,0.8083722591400146,0.3423232634862264,0.7591347718027563,4.067253589630127
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,4,15,23,2560,1,7362,6596,209,557,975,1000,0.8972190171480179,0.6389060864845911,0.33089729236463405,4.2363409996032715
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,25,4,15,37,2560,1,7362,6596,209,557,900,1000,0.84662826359272,0.5339072247346243,0.29399550302212246,3.5037894248962402
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,1,11,2560,1,7362,6596,209,557,550,800,0.5891101360321045,0.6497462292512258,0.3348873905533552,1.5567266941070557
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,1,23,2560,1,7362,6596,209,557,800,1000,0.7019001245498657,0.8110914627710978,0.3644361267450122,2.3210363388061523
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,1,37,2560,1,7362,6596,209,557,975,1000,0.8068995475769043,0.9368109305699667,0.44746876857640255,3.0336811542510986
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,2,11,2560,1,7362,6596,209,557,975,1000,1.0769180059432983,1.1327200730641682,0.4497065776218311,5.412459373474121
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,2,23,2560,1,7362,6596,209,557,900,1000,1.2026860564947128,1.2908189396063487,0.4644493017207992,6.241477012634277
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,2,37,2560,1,7362,6596,209,557,950,1000,1.0693366527557373,1.14185897509257,0.48201416810413705,5.587003707885742
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,3,11,2560,1,7362,6596,209,557,975,1000,0.9331704676151276,0.8048182725906372,0.3680568729338022,4.083698272705078
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,3,23,2560,1,7362,6596,209,557,975,1000,0.8963683918118477,0.7856717507044474,0.34564471910387295,3.7847418785095215
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,3,37,2560,1,7362,6596,209,557,950,1000,0.8559524938464165,0.7063981393973032,0.30724365272467663,3.8893938064575195
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,4,11,2560,1,7362,6596,209,557,975,1000,1.1435444504022598,0.4095803399880727,0.7855382798518794,4.590362548828125
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,4,23,2560,1,7362,6596,209,557,950,1000,1.1256561428308487,1.0295830170313518,0.18175711605646128,4.571094036102295
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,4,37,2560,1,7362,6596,209,557,1000,1000,1.2106127887964249,0.9661985238393148,0.347095312567785,4.861738204956055
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,5,11,2560,1,7362,6596,209,557,950,1000,0.7736120335757732,0.6021995519598325,0.3760841888405592,2.5156261920928955
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,5,23,2560,1,7362,6596,209,557,925,1000,0.7897496148943901,0.759852409362793,0.37223885689340536,2.671750783920288
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,5,37,2560,1,7362,6596,209,557,775,1000,0.7043809145689011,0.6991103837887446,0.33630251309706544,2.4361047744750977
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,6,11,2560,1,7362,6596,209,557,850,1000,0.9312348067760468,0.9494909097750982,0.4237269965532475,4.142292499542236
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,6,23,2560,1,7362,6596,209,557,875,1000,0.9084219634532928,0.9914670040210088,0.43959155514436066,4.493485450744629
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,6,37,2560,1,7362,6596,209,557,975,1000,0.9210537672042847,0.9842458168665568,0.43444606090301807,4.560318470001221
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,7,11,2560,1,7362,6596,209,557,950,1000,0.7399798557162285,0.6433359334866205,0.3623507301276332,3.655695676803589
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,7,23,2560,1,7362,6596,209,557,675,925,0.7359055280685425,0.5516770482063293,0.4953904024386961,2.9526734352111816
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,7,37,2560,1,7362,6596,209,557,700,950,0.7319891378283501,-0.049641688664754234,1.2860785174516256,3.0681264400482178
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,8,11,2560,1,7362,6596,209,557,825,1000,1.081404685974121,1.1086227496465046,0.2188594252324909,4.2834062576293945
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,8,23,2560,1,7362,6596,209,557,700,950,1.027398094534874,1.0589023232460022,0.16272878141561545,3.8134453296661377
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,1,8,37,2560,1,7362,6596,209,557,875,1000,1.0884325504302979,1.1451663573582966,0.16921060024493867,4.556140422821045
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,9,11,2560,1,7362,6596,209,557,800,1000,0.7975856512784958,0.8251409928003947,0.2461926290029354,2.9646692276000977
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,9,23,2560,1,7362,6596,209,557,1000,1000,0.7780786156654358,0.89415975411733,0.22766956631659596,3.587998151779175
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,9,37,2560,1,7362,6596,209,557,950,1000,0.7999211996793747,0.9349212249120077,0.25800610653724065,3.473881721496582
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,10,11,2560,1,7362,6596,209,557,850,1000,1.146665558218956,1.0886567334334056,0.3011760414443874,4.354736328125
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,10,23,2560,1,7362,6596,209,557,925,1000,1.1247857809066772,1.0651709983746211,0.3078772168716756,4.84989070892334
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,10,37,2560,1,7362,6596,209,557,850,1000,1.1330844163894653,1.0038162072499592,0.32926675401790173,4.74306583404541
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,11,11,2560,1,7362,6596,209,557,1000,1000,0.9283876642584801,0.28744523723920185,0.8305284751593585,3.703939199447632
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,11,23,2560,1,7362,6596,209,557,625,875,0.7990958616137505,0.6251926918824514,0.2260728114504535,2.8782002925872803
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,11,37,2560,1,7362,6596,209,557,950,1000,0.9216816127300262,0.571446935335795,0.3922840294872449,3.7191576957702637
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,12,11,2560,1,7362,6596,209,557,950,1000,0.9312562942504883,1.0637145439783733,0.1436855159961958,4.29055643081665
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,12,23,2560,1,7362,6596,209,557,900,1000,0.9110490381717682,0.9739896953105927,0.19068556091161165,4.379910469055176
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,2,12,37,2560,1,7362,6596,209,557,975,1000,0.9047956764698029,1.036843180656433,0.23243062841198345,4.845797061920166
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,13,11,2560,1,7362,6596,209,557,850,1000,0.7127020955085754,0.7094066441059113,0.23045545921220548,2.8038668632507324
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,13,23,2560,1,7362,6596,209,557,950,1000,0.7765028402209282,0.7564051101605097,0.3041470094242365,2.9092166423797607
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,13,37,2560,1,7362,6596,209,557,900,1000,0.7920248955488205,0.8052303791046143,0.2724974622499403,2.815608024597168
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,14,11,2560,1,7362,6596,209,557,850,1000,0.9671237543225288,0.9573721289634705,0.34429467569409516,4.489261150360107
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,14,23,2560,1,7362,6596,209,557,925,1000,0.9917728900909424,0.9915067305167516,0.37189049396507556,4.689878463745117
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,3,14,37,2560,1,7362,6596,209,557,925,1000,1.066597819328308,1.0862038135528564,0.38766578275752817,4.913817882537842
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,4,15,11,2560,1,7362,6596,209,557,800,1000,0.7626532763242722,0.665860136349996,0.26247770741668,3.174631118774414
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,4,15,23,2560,1,7362,6596,209,557,900,1000,0.7947297170758247,0.7289649695158005,0.28063793751053784,3.4652230739593506
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,26,4,15,37,2560,1,7362,6596,209,557,975,1000,0.8085520267486572,0.6605559984842936,0.37859986240568244,4.032065391540527
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,1,11,2560,1,7362,6596,209,557,650,900,0.5855574160814285,0.7103182176748911,0.39720556643471344,1.9573519229888916
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,1,23,2560,1,7362,6596,209,557,1000,1000,0.7229163646697998,0.8941533168156942,0.42934599630579956,2.8992137908935547
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,1,37,2560,1,7362,6596,209,557,575,825,0.6229908466339111,0.6572158734003702,0.36973156538131147,1.8307616710662842
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,2,11,2560,1,7362,6596,209,557,975,1000,1.0951014906167984,1.2257424592971802,0.5064402705790366,5.510624408721924
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,2,23,2560,1,7362,6596,209,557,825,1000,1.1151337772607803,1.1738554239273071,0.4408066970716365,5.504730701446533
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,2,37,2560,1,7362,6596,209,557,975,1000,1.0770927667617798,1.1586616933345795,0.4424487797256445,5.661874771118164
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,3,11,2560,1,7362,6596,209,557,550,800,0.7963371723890305,0.6711107492446899,0.3256115081040482,2.9607810974121094
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,3,23,2560,1,7362,6596,209,557,950,1000,0.7949235439300537,0.6298780391613642,0.490775741975908,3.6663739681243896
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,3,37,2560,1,7362,6596,209,557,950,1000,0.8860896825790405,0.7972329060236613,0.408630884728832,4.187371253967285
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,4,11,2560,1,7362,6596,209,557,975,1000,1.0886894166469574,0.4494402011235555,0.8230238369335195,4.640655994415283
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,4,23,2560,1,7362,6596,209,557,700,950,1.079516276717186,0.7827159961064657,0.2990355515258518,3.8233745098114014
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,4,37,2560,1,7362,6596,209,557,575,825,0.9758488833904266,0.8728196322917938,0.18428761228119755,2.9986319541931152
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,5,11,2560,1,7362,6596,209,557,675,925,0.6756945848464966,0.6436027983824412,0.3412710171719034,2.0919299125671387
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,5,23,2560,1,7362,6596,209,557,950,1000,0.7419780492782593,0.8105401198069254,0.3403830642164047,2.6951446533203125
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,5,37,2560,1,7362,6596,209,557,750,1000,0.6578157693147659,0.6569906572500864,0.38463798117105163,2.4215524196624756
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,6,11,2560,1,7362,6596,209,557,1000,1000,0.9540493488311768,1.0770235011974971,0.4280933010344796,4.994714736938477
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,6,23,2560,1,7362,6596,209,557,875,1000,0.8845844566822052,0.9799160907665888,0.41666092988307185,4.603200435638428
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,6,37,2560,1,7362,6596,209,557,925,1000,1.039193019270897,1.1077882846196492,0.44618636690445435,5.084702968597412
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,7,11,2560,1,7362,6596,209,557,925,1000,0.7764807865023613,0.5627724329630533,0.4545042563533674,3.4644784927368164
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,7,23,2560,1,7362,6596,209,557,1000,1000,0.7862046882510185,0.5892274777094523,0.4961698454164425,3.550093412399292
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,7,37,2560,1,7362,6596,209,557,800,1000,0.8317756354808807,0.47921804587046307,0.6263595152896959,3.4754862785339355
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,8,11,2560,1,7362,6596,209,557,800,1000,1.1083098649978638,1.1394286851088207,0.17208148687855984,4.091566562652588
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,8,23,2560,1,7362,6596,209,557,675,925,1.0087158977985382,1.0340664982795715,0.16218922521354076,3.6469273567199707
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,1,8,37,2560,1,7362,6596,209,557,950,1000,1.1178604364395142,1.2641498645146687,0.22470081448518692,5.089352130889893
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,9,11,2560,1,7362,6596,209,557,975,1000,0.8235256373882294,0.950709342956543,0.2372913124434962,3.733149528503418
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,9,23,2560,1,7362,6596,209,557,975,1000,0.8208762407302856,0.8982529689868292,0.28119364083587606,3.544682741165161
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,9,37,2560,1,7362,6596,209,557,900,1000,0.8417903184890747,0.9475903113683065,0.26676469738266595,3.3245391845703125
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,10,11,2560,1,7362,6596,209,557,1000,1000,1.291302666068077,1.1134721388419468,0.3322079219273722,5.157980442047119
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,10,23,2560,1,7362,6596,209,557,825,1000,1.1016880124807358,0.8388363818327585,0.36466365169845155,4.395505905151367
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,10,37,2560,1,7362,6596,209,557,800,1000,1.1498310565948486,1.0636940995852153,0.33748683976694754,4.355704307556152
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,11,11,2560,1,7362,6596,209,557,975,1000,0.8866788223385811,0.6231010258197784,0.5306076203832167,3.8609440326690674
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,11,23,2560,1,7362,6596,209,557,950,1000,0.8739477321505547,0.6718901445468267,0.29727658098065296,3.7375776767730713
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,11,37,2560,1,7362,6596,209,557,975,1000,0.8455802649259567,0.5230425198872884,0.3528102925475151,3.9735846519470215
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,12,11,2560,1,7362,6596,209,557,950,1000,0.9164079129695892,1.0273986260096233,0.13942623388111658,4.386627197265625
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,12,23,2560,1,7362,6596,209,557,825,1000,0.8455747067928314,0.9924594064553579,0.21267112456080428,4.1447906494140625
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,2,12,37,2560,1,7362,6596,209,557,900,1000,0.9073634594678879,1.0477088689804077,0.1517990949981869,4.304229259490967
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,13,11,2560,1,7362,6596,209,557,975,1000,0.7472429201006889,0.7395201524098715,0.24749194137187822,3.196249485015869
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,13,23,2560,1,7362,6596,209,557,950,1000,0.8572911322116852,0.839316209157308,0.2960570596420386,3.3529765605926514
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,13,37,2560,1,7362,6596,209,557,775,1000,0.7704945728182793,0.7093361963828405,0.25816845251323617,2.6817948818206787
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,14,11,2560,1,7362,6596,209,557,1000,1000,0.97934340685606,0.8073270668586096,0.4123693907098112,5.547402381896973
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,14,23,2560,1,7362,6596,209,557,925,1000,1.036773443222046,1.0161564002434413,0.38477851902849236,4.73382568359375
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,3,14,37,2560,1,7362,6596,209,557,975,1000,0.9399945735931396,0.8943609197934469,0.41002584548516846,4.772201061248779
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,4,15,11,2560,1,7362,6596,209,557,1000,1000,0.8102009743452072,0.2745995099345843,0.8797694542242552,4.0325026512146
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,4,15,23,2560,1,7362,6596,209,557,800,1000,0.858138918876648,0.7342874705791473,0.3558923931154059,3.3772895336151123
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,27,4,15,37,2560,1,7362,6596,209,557,700,950,0.8110635280609131,0.6489845563968023,0.2460190686273791,3.03900408744812
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,1,11,2560,1,7362,6596,209,557,975,1000,0.7617516964673996,0.823129415512085,0.3895739804149926,3.0100793838500977
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,1,23,2560,1,7362,6596,209,557,925,1000,0.6718677207827568,0.7402288814385732,0.45872271828998107,2.899574041366577
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,1,37,2560,1,7362,6596,209,557,575,825,0.6453815251588821,0.728925903638204,0.4071402638922559,1.8809387683868408
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,2,11,2560,1,7362,6596,209,557,950,1000,1.1693562269210815,1.2850790818532307,0.44653090692830244,5.308954238891602
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,2,23,2560,1,7362,6596,209,557,800,1000,1.1446080058813095,1.112262984116872,0.4463131985332862,5.284562587738037
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,2,37,2560,1,7362,6596,209,557,1000,1000,1.1048697233200073,1.0769212643305461,0.41169919420060047,6.623875141143799
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,3,11,2560,1,7362,6596,209,557,975,1000,0.9545459449291229,0.8963200648625692,0.3856892439377816,4.188027858734131
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,3,23,2560,1,7362,6596,209,557,950,1000,0.9523856341838837,0.8941312233606974,0.31621206136430363,4.163189888000488
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,3,37,2560,1,7362,6596,209,557,975,1000,0.9658184200525284,0.8572658399740855,0.550748863347353,4.327750205993652
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,4,11,2560,1,7362,6596,209,557,900,1000,1.1154544204473495,0.9062147537867228,0.5606850197867389,4.808058738708496
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,4,23,2560,1,7362,6596,209,557,1000,1000,1.2572540044784546,1.1274786988894145,0.2712788824175113,4.981165409088135
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,4,37,2560,1,7362,6596,209,557,850,1000,1.1662493795156479,0.9799163142840067,0.354400685972993,4.528027534484863
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,5,11,2560,1,7362,6596,209,557,975,1000,0.7589256763458252,0.7809222837289175,0.360851630305143,3.016221284866333
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,5,23,2560,1,7362,6596,209,557,1000,1000,0.7309692949056625,0.7780891607205073,0.3790995140300895,2.8154752254486084
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,5,37,2560,1,7362,6596,209,557,800,1000,0.7205800563097,0.7191970646381378,0.3739940695336777,2.704267978668213
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,6,11,2560,1,7362,6596,209,557,875,1000,0.9810967743396759,1.0630910346905391,0.43513252911304423,4.661682605743408
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,6,23,2560,1,7362,6596,209,557,875,1000,0.9624787643551826,1.0876357555389404,0.4480340563578284,4.727948188781738
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,6,37,2560,1,7362,6596,209,557,475,725,0.78444404900074,0.7953875362873077,0.32725469626652454,2.701528310775757
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,3,7,11,2560,1,7362,6596,209,557,925,1000,0.7276152446866035,0.6234086006879807,0.5076573025084259,3.44992733001709
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,3,7,23,2560,1,7362,6596,209,557,1000,1000,0.7405514717102051,0.5715086062749227,0.5513398335867603,3.769702672958374
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,3,7,37,2560,1,7362,6596,209,557,775,1000,0.7896192073822021,-0.5277677377065023,2.084633008096966,3.2844431400299072
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,8,11,2560,1,7362,6596,209,557,1000,1000,1.2546632289886475,1.2755398750305176,0.2054919617845106,5.288322448730469
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,8,23,2560,1,7362,6596,209,557,625,875,1.0249931812286377,0.9384227196375529,0.15819357651894034,3.290030002593994
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,1,8,37,2560,1,7362,6596,209,557,1000,1000,1.11066472530365,1.156747817993164,0.16936036282463343,4.743226051330566
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,9,11,2560,1,7362,6596,209,557,800,1000,0.7961766794323921,0.8748460213343302,0.26001634186754774,3.2567005157470703
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,9,23,2560,1,7362,6596,209,557,825,1000,0.797837883234024,0.8338291247685751,0.25411969337547086,3.225431442260742
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,9,37,2560,1,7362,6596,209,557,875,1000,0.8937965631484985,0.9209069013595581,0.2845643791782679,3.4130325317382812
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,10,11,2560,1,7362,6596,209,557,950,1000,1.141600489616394,0.9807423750559489,0.37222343802833696,4.7550740242004395
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,10,23,2560,1,7362,6596,209,557,925,1000,1.1422523856163025,1.044295569260915,0.35746582710031494,4.827125549316406
41,L,e0fef893d26baae17a3e262951afad508996ae16f2f43fe107136aa1982b97d3,28,2,10,37,2560,1,7362,6596,209,557,1000,1000,1.1292952299118042,1.0217944830656052,0.3455551227195481,5.018815517425537
