layer,order_k,subset_mask,critic_seed,representation_dim,target_dim,n_samples,n_train,n_val,n_test,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score
14,2,9,23,2560,1,8210,7352,245,613,800,1000,0.7677044868469238,0.7541625996430715,0.2545805962292949,2.903071403503418
14,2,9,37,2560,1,8210,7352,245,613,850,1000,0.8174789249897003,0.8021945158640543,0.27801473599004245,3.1933484077453613
14,2,10,11,2560,1,8210,7352,245,613,750,1000,1.061340682208538,0.72215003768603,0.456875884670971,4.054398059844971
14,2,10,23,2560,1,8210,7352,245,613,925,1000,1.1063983291387558,0.9028301189343134,0.3861696164838426,5.366944313049316
14,2,10,37,2560,1,8210,7352,245,613,925,1000,1.1226254850625992,1.1110007762908936,0.353137050710574,5.126692295074463
14,2,12,11,2560,1,8210,7352,245,613,950,1000,0.8933834731578827,1.1056416134039562,0.21426401807075687,4.749494552612305
14,2,12,23,2560,1,8210,7352,245,613,850,1000,0.8788827583193779,1.0321044127146404,0.23066250492827875,4.324994087219238
14,2,12,37,2560,1,8210,7352,245,613,875,1000,0.916280061006546,1.0209429860115051,0.17295769684950485,4.56719970703125
14,3,7,11,2560,1,8210,7352,245,613,975,1000,0.7712910175323486,0.6877598365147909,0.46304552931499754,3.6978375911712646
14,3,7,23,2560,1,8210,7352,245,613,975,1000,0.8232051059603691,0.5342202484607697,0.7082038632452996,3.768333911895752
14,3,7,37,2560,1,8210,7352,245,613,550,800,0.7046454399824142,0.5727391242980957,0.5019420368242541,2.750478982925415
14,3,11,11,2560,1,8210,7352,245,613,925,1000,0.7919414043426514,0.41014210134744644,0.6847658448950648,3.6404616832733154
14,3,11,23,2560,1,8210,7352,245,613,850,1000,0.7622503042221069,0.6759646385908127,0.39930271084003033,3.3555190563201904
14,3,11,37,2560,1,8210,7352,245,613,875,1000,0.8370428085327148,0.6879417498906454,0.5082553774379146,3.7127203941345215
14,3,13,11,2560,1,8210,7352,245,613,875,1000,0.7541214153170586,0.7189822196960449,0.2649378683759722,2.579035758972168
14,3,13,23,2560,1,8210,7352,245,613,750,1000,0.8852356374263763,0.7300522724787394,0.24548440428383675,2.4894657135009766
14,3,13,37,2560,1,8210,7352,245,613,875,1000,0.8232172280550003,0.7245987753073374,0.28526589959217646,2.6018989086151123
14,3,14,11,2560,1,8210,7352,245,613,1000,1000,1.0593887865543365,1.0230802297592163,0.3910634904238125,5.3929314613342285
14,3,14,23,2560,1,8210,7352,245,613,1000,1000,0.9859014824032784,0.9832856704791387,0.3183607766135791,5.310710430145264
14,3,14,37,2560,1,8210,7352,245,613,975,1000,1.014322280883789,0.9420577983061472,0.37506257981768804,5.208526134490967
14,4,15,11,2560,1,8210,7352,245,613,900,1000,0.8242044001817703,0.7336885084708532,0.36983095140935107,4.330541610717773
14,4,15,23,2560,1,8210,7352,245,613,875,1000,0.802270770072937,0.7210371866822243,0.34257267645627304,3.886565685272217
14,4,15,37,2560,1,8210,7352,245,613,975,1000,0.9275707006454468,0.7913565337657928,0.32163231993705643,4.303679466247559
15,1,1,11,2560,1,8210,7352,245,613,450,700,0.5390950441360474,0.550744871298472,0.28439265170478617,1.431099534034729
15,1,1,23,2560,1,8210,7352,245,613,925,1000,0.7312936335802078,0.7905621528625488,0.39007242177738366,2.8649063110351562
15,1,1,37,2560,1,8210,7352,245,613,625,875,0.587939903140068,0.6057624419530233,0.47131791161942854,1.911704659461975
15,1,2,11,2560,1,8210,7352,245,613,975,1000,1.177357792854309,0.9771537979443868,0.38019109285288605,6.351776599884033
15,1,2,23,2560,1,8210,7352,245,613,875,1000,1.1663234233856201,1.0857998132705688,0.3795850078038368,6.109677314758301
15,1,2,37,2560,1,8210,7352,245,613,975,1000,1.2478766441345215,1.0302051107088726,0.395863623253657,6.316379070281982
15,1,4,11,2560,1,8210,7352,245,613,1000,1000,1.1006933450698853,1.1034481128056843,0.20725750124478107,4.704033374786377
15,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.1477731615304947,1.133950670560201,0.19060174180005637,4.805354118347168
15,1,4,37,2560,1,8210,7352,245,613,900,1000,1.0634999424219131,0.9306188722451528,0.18536093815788776,4.2259931564331055
15,1,8,11,2560,1,8210,7352,245,613,975,1000,1.0246697515249252,1.025502363840739,0.1982804196398957,4.6079487800598145
15,1,8,23,2560,1,8210,7352,245,613,625,875,0.9326467514038086,0.9305720726648966,0.16939419331219327,3.2009434700012207
15,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.0797195434570312,1.0118540128072102,0.2665006379845507,4.573075294494629
15,2,3,11,2560,1,8210,7352,245,613,900,1000,0.8241097629070282,0.6161128679911295,0.6068623760421602,3.8815858364105225
15,2,3,23,2560,1,8210,7352,245,613,850,1000,0.8403913974761963,0.7369861602783203,0.44083004855087143,3.639742851257324
15,2,3,37,2560,1,8210,7352,245,613,1000,1000,0.8411723375320435,0.857482393582662,0.3265868353168102,3.8066675662994385
15,2,5,11,2560,1,8210,7352,245,613,800,1000,0.7126432582736015,0.6705015202363332,0.3200008325726947,2.345247745513916
15,2,5,23,2560,1,8210,7352,245,613,925,1000,0.7725883796811104,0.7277014255523682,0.3494930681841079,2.722886800765991
15,2,5,37,2560,1,8210,7352,245,613,950,1000,0.7921511679887772,0.7609197646379471,0.32834554583246034,2.7892696857452393
15,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.181957483291626,0.9103418240944544,0.4249183540096694,5.718916893005371
15,2,6,23,2560,1,8210,7352,245,613,950,1000,1.1288033872842789,0.9481974095106125,0.3827721601362645,5.312189102172852
15,2,6,37,2560,1,8210,7352,245,613,975,1000,1.057572141289711,0.9397866229216257,0.4203496399380089,5.234432220458984
15,2,9,11,2560,1,8210,7352,245,613,950,1000,0.7391835600137711,0.802485778927803,0.317414990348129,3.2369799613952637
15,2,9,23,2560,1,8210,7352,245,613,975,1000,0.7563113868236542,0.7854949285586675,0.22021755641229718,3.3561604022979736
15,2,9,37,2560,1,8210,7352,245,613,925,1000,0.8073885440826416,0.8206367492675781,0.2602135478084017,3.4815752506256104
15,2,10,11,2560,1,8210,7352,245,613,1000,1000,1.2224439531564713,1.1223800083001454,0.3141032914827493,5.774582862854004
15,2,10,23,2560,1,8210,7352,245,613,800,1000,1.0745807886123657,0.9911315441131592,0.31656071055888446,4.63899564743042
15,2,10,37,2560,1,8210,7352,245,613,875,1000,1.069091334939003,0.8654721180597941,0.2773525801982144,4.599759578704834
15,2,12,11,2560,1,8210,7352,245,613,975,1000,0.8186903595924377,1.001888632774353,0.2268095522586888,4.681213855743408
15,2,12,23,2560,1,8210,7352,245,613,850,1000,0.8762029483914375,0.9877574145793915,0.20924823216941965,4.529919147491455
15,2,12,37,2560,1,8210,7352,245,613,875,1000,0.8738991320133209,0.9953924020131429,0.16270630230976077,4.392849922180176
15,3,7,11,2560,1,8210,7352,245,613,900,1000,0.7941899225115776,0.727081261575222,0.407850712640342,3.487731456756592
15,3,7,23,2560,1,8210,7352,245,613,775,1000,0.8038247898221016,0.7373585750659307,0.386456162097055,3.3964712619781494
15,3,7,37,2560,1,8210,7352,245,613,925,1000,0.7806719541549683,0.7278556823730469,0.3746507231825638,3.7329862117767334
15,3,11,11,2560,1,8210,7352,245,613,875,1000,0.8265990763902664,0.6287819196780523,0.3388380831805415,3.4008939266204834
15,3,11,23,2560,1,8210,7352,245,613,800,1000,0.7150601074099541,0.7004369695981344,0.26517571436360965,3.2136752605438232
15,3,11,37,2560,1,8210,7352,245,613,900,1000,0.8579848557710648,0.6536092360814413,0.5817763516928058,3.8555502891540527
15,3,13,11,2560,1,8210,7352,245,613,725,975,0.7592535093426704,0.7379196137189865,0.2605322506678605,2.367483139038086
15,3,13,23,2560,1,8210,7352,245,613,875,1000,0.7818209826946259,0.7846189687649409,0.2519807277862276,2.761147975921631
15,3,13,37,2560,1,8210,7352,245,613,600,850,0.6550884246826172,0.5586241732041041,0.2648377249805356,1.9594089984893799
15,3,14,11,2560,1,8210,7352,245,613,975,1000,0.9931083992123604,0.9735025614500046,0.34254537688952785,4.955459117889404
15,3,14,23,2560,1,8210,7352,245,613,875,1000,0.9768623113632202,0.9078898827234904,0.3239923014694414,4.888782501220703
15,3,14,37,2560,1,8210,7352,245,613,1000,1000,0.9600542783737183,0.9647251764933268,0.3357309530305833,5.437379360198975
15,4,15,11,2560,1,8210,7352,245,613,1000,1000,0.8137664794921875,0.1792009969552358,0.7670970189317994,4.085328102111816
15,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.8439954444766045,0.7377384006977081,0.37614048139066336,4.4324846267700195
15,4,15,37,2560,1,8210,7352,245,613,975,1000,0.8005151674151421,0.7341105143229166,0.5164801284652284,4.401093482971191
16,1,1,11,2560,1,8210,7352,245,613,950,1000,0.7840332984924316,0.8640719652175903,0.4363309480837756,2.749484062194824
16,1,1,23,2560,1,8210,7352,245,613,1000,1000,0.7758874818682671,0.8060927788416544,0.33508740770343104,2.6396498680114746
16,1,1,37,2560,1,8210,7352,245,613,650,900,0.629637598991394,0.6604090134302775,0.34370627418807514,1.916422963142395
16,1,2,11,2560,1,8210,7352,245,613,875,1000,1.1502724885940552,0.982297937075297,0.34075144709898214,5.311944007873535
16,1,2,23,2560,1,8210,7352,245,613,1000,1000,1.301961898803711,1.1962247689565022,0.4185701754437764,6.762068748474121
16,1,2,37,2560,1,8210,7352,245,613,850,1000,1.2059816122055054,1.0300770203272502,0.39972667703537923,5.199331283569336
16,1,4,11,2560,1,8210,7352,245,613,875,1000,1.101404294371605,1.060616175333659,0.23251797357372972,4.136880874633789
16,1,4,23,2560,1,8210,7352,245,613,900,1000,1.072334185242653,1.1475119590759277,0.220393563046188,4.317140102386475
16,1,4,37,2560,1,8210,7352,245,613,1000,1000,1.302858829498291,1.1919780174891155,0.24801494061257023,5.293944835662842
16,1,8,11,2560,1,8210,7352,245,613,850,1000,1.130768895149231,1.0352476040522258,0.22417649739886497,4.217973709106445
16,1,8,23,2560,1,8210,7352,245,613,1000,1000,1.2008620500564575,1.1648072401682537,0.21355590408955452,5.30738639831543
16,1,8,37,2560,1,8210,7352,245,613,950,1000,1.0527247190475464,1.029136300086975,0.32042390524477715,4.553908348083496
16,2,3,11,2560,1,8210,7352,245,613,975,1000,0.8436677753925323,0.7938555479049683,0.42486937958660154,4.1476874351501465
16,2,3,23,2560,1,8210,7352,245,613,725,975,0.876327745616436,0.608647033572197,0.6434721930168371,3.275416612625122
16,2,3,37,2560,1,8210,7352,245,613,900,1000,0.8935931026935577,0.8322081565856934,0.37138304461303767,3.9294912815093994
16,2,5,11,2560,1,8210,7352,245,613,950,1000,0.7277376651763916,0.6975571314493815,0.30697912608842176,2.5022308826446533
16,2,5,23,2560,1,8210,7352,245,613,925,1000,0.7249063700437546,0.7582757771015167,0.35565913493631035,2.713547945022583
16,2,5,37,2560,1,8210,7352,245,613,950,1000,0.7214046716690063,0.7177938918272654,0.32519892776009135,2.669210433959961
16,2,6,11,2560,1,8210,7352,245,613,775,1000,1.0317329168319702,0.8621698518594106,0.3975024400337965,4.425601959228516
16,2,6,23,2560,1,8210,7352,245,613,925,1000,1.0901145935058594,0.9136152863502502,0.3625192748646636,4.987811088562012
16,2,6,37,2560,1,8210,7352,245,613,975,1000,1.1102503389120102,0.9852792024612427,0.4060738687034405,5.536494255065918
16,2,9,11,2560,1,8210,7352,245,613,875,1000,0.7567251920700073,0.8041850328445435,0.2651401824773562,3.119353771209717
16,2,9,23,2560,1,8210,7352,245,613,1000,1000,0.7584013938903809,0.8548744966586431,0.24266620810535344,3.4635753631591797
16,2,9,37,2560,1,8210,7352,245,613,900,1000,0.7615488320589066,0.8108555475870768,0.2523495252230839,3.2826638221740723
16,2,10,11,2560,1,8210,7352,245,613,750,1000,1.0525754690170288,0.6194464415311813,0.8178010637153011,4.167839527130127
16,2,10,23,2560,1,8210,7352,245,613,975,1000,1.1236203908920288,1.0315928558508556,0.3389215472649808,5.398739814758301
16,2,10,37,2560,1,8210,7352,245,613,875,1000,1.0480210781097412,0.8580470482508341,0.3133900517643374,4.392002582550049
16,2,12,11,2560,1,8210,7352,245,613,925,1000,0.8517794609069824,0.9076490799585978,0.14062998139841995,4.842979907989502
16,2,12,23,2560,1,8210,7352,245,613,750,1000,0.8498290777206421,0.886485775311788,0.21071990194465587,3.9211301803588867
16,2,12,37,2560,1,8210,7352,245,613,900,1000,0.911590576171875,1.0638018449147542,0.1459412543867248,4.679013729095459
16,3,7,11,2560,1,8210,7352,245,613,975,1000,0.7729282304644585,0.6400919308265051,0.5054916144140097,3.5925474166870117
16,3,7,23,2560,1,8210,7352,245,613,775,1000,0.7913849353790283,0.6507248878479004,0.41088818778231584,3.197596788406372
16,3,7,37,2560,1,8210,7352,245,613,975,1000,0.7777608186006546,0.7329207559426626,0.38814392087029836,3.840961217880249
16,3,11,11,2560,1,8210,7352,245,613,925,1000,0.7822977304458618,0.4678955127795537,0.6252008515372787,3.6774425506591797
16,3,11,23,2560,1,8210,7352,245,613,975,1000,0.8046263009309769,0.6572892218828201,0.34664113368920757,3.4235188961029053
16,3,11,37,2560,1,8210,7352,245,613,1000,1000,0.8233739137649536,0.6675103803475698,0.40998184426045414,3.9049596786499023
16,3,13,11,2560,1,8210,7352,245,613,775,1000,0.7872855588793755,0.7279175072908401,0.2723893076949115,2.5782740116119385
16,3,13,23,2560,1,8210,7352,245,613,1000,1000,0.8930138424038887,0.7683932383855184,0.26770159648225456,3.2519803047180176
16,3,13,37,2560,1,8210,7352,245,613,925,1000,0.8157352656126022,0.7270798683166504,0.26898230055076067,2.6970977783203125
16,3,14,11,2560,1,8210,7352,245,613,1000,1000,0.9421377256512642,0.9308402190605799,0.43208910809046897,5.063636302947998
16,3,14,23,2560,1,8210,7352,245,613,950,1000,0.9369194433093071,0.9012567649284998,0.33181882455302125,4.955857753753662
16,3,14,37,2560,1,8210,7352,245,613,1000,1000,0.9809942543506622,0.9367713729540507,0.3322226872277206,5.280221462249756
16,4,15,11,2560,1,8210,7352,245,613,975,1000,0.7995469495654106,0.22799368699391684,1.068352216537708,4.399543285369873
16,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.7354489266872406,0.7793411463499069,0.32427010692437264,4.435608863830566
16,4,15,37,2560,1,8210,7352,245,613,975,1000,0.7707720920443535,0.6044295330842336,0.3792942537395319,4.032888412475586
17,1,1,11,2560,1,8210,7352,245,613,1000,1000,0.7623227387666702,0.8552526235580444,0.4238162660886858,2.7412002086639404
17,1,1,23,2560,1,8210,7352,245,613,650,900,0.6485794708132744,0.6579048732916514,0.33446796657759853,1.8648325204849243
17,1,1,37,2560,1,8210,7352,245,613,1000,1000,0.7962323427200317,0.7693585157394409,0.44764032848065594,2.9080288410186768
17,1,2,11,2560,1,8210,7352,245,613,850,1000,1.088744044303894,0.939155101776123,0.36753857298462506,5.505262851715088
17,1,2,23,2560,1,8210,7352,245,613,1000,1000,1.1903490871191025,1.073342760403951,0.402953054449642,6.039681434631348
17,1,2,37,2560,1,8210,7352,245,613,1000,1000,1.2191534042358398,1.0912017822265625,0.44503670110699367,5.687514781951904
17,1,4,11,2560,1,8210,7352,245,613,875,1000,1.082448735833168,0.982174019018809,0.22858114889651548,3.8975579738616943
17,1,4,23,2560,1,8210,7352,245,613,950,1000,1.1570144891738892,1.1805762350559235,0.21047395173805422,4.457324981689453
17,1,4,37,2560,1,8210,7352,245,613,900,1000,1.1361661106348038,1.1531314452489216,0.22801676788947625,4.4807000160217285
17,1,8,11,2560,1,8210,7352,245,613,850,1000,1.038118600845337,0.9629232088724772,0.2567601161540016,3.8844552040100098
17,1,8,23,2560,1,8210,7352,245,613,875,1000,1.0726584196090698,1.058022141456604,0.221689315719045,4.611043930053711
17,1,8,37,2560,1,8210,7352,245,613,725,975,0.976677417755127,0.9660112460454305,0.27410812964147296,3.5506577491760254
17,2,3,11,2560,1,8210,7352,245,613,975,1000,0.7852077484130859,0.6956410805384318,0.31230827907864234,3.5018434524536133
17,2,3,23,2560,1,8210,7352,245,613,850,1000,0.837285153567791,0.7671028772989908,0.36909348437488787,3.3069589138031006
17,2,3,37,2560,1,8210,7352,245,613,1000,1000,0.8256864547729492,0.7766927083333334,0.3267313372337099,3.590895652770996
17,2,5,11,2560,1,8210,7352,245,613,750,1000,0.6213259696960449,0.5649008924762408,0.21918367118318743,2.195551872253418
17,2,5,23,2560,1,8210,7352,245,613,1000,1000,0.757580041885376,0.787670448422432,0.3290638704846954,2.692241668701172
17,2,5,37,2560,1,8210,7352,245,613,1000,1000,0.7813963443040848,0.7075012524922689,0.24708830758520334,2.7474656105041504
17,2,6,11,2560,1,8210,7352,245,613,950,1000,1.0680604130029678,0.9453776379426321,0.4269920566777952,5.1124677658081055
17,2,6,23,2560,1,8210,7352,245,613,975,1000,1.1243340969085693,0.8052596934139729,0.4138223849482801,5.388026714324951
17,2,6,37,2560,1,8210,7352,245,613,700,950,1.0339909940958023,0.7938241461912791,0.3769225615974477,3.7963528633117676
17,2,9,11,2560,1,8210,7352,245,613,975,1000,0.7225186675786972,0.8752865840991338,0.2781983839972636,3.238212823867798
17,2,9,23,2560,1,8210,7352,245,613,975,1000,0.870335578918457,0.874847412109375,0.22192956915609502,3.578542470932007
17,2,9,37,2560,1,8210,7352,245,613,925,1000,0.7617315500974655,0.7531678378582001,0.28764286204514267,3.3527750968933105
17,2,10,11,2560,1,8210,7352,245,613,450,700,0.8451816141605377,0.7313524583975474,0.24348335376299413,2.5269367694854736
17,2,10,23,2560,1,8210,7352,245,613,925,1000,1.1325145810842514,1.0357081890106201,0.33720662435394955,4.879829406738281
17,2,10,37,2560,1,8210,7352,245,613,775,1000,1.0567890405654907,0.8722734053929647,0.2854639060439399,4.31939172744751
17,2,12,11,2560,1,8210,7352,245,613,950,1000,0.9316739961504936,1.0359633167584736,0.2598901784211902,5.014108657836914
17,2,12,23,2560,1,8210,7352,245,613,900,1000,0.8252589702606201,0.9232405424118042,0.178365487419866,4.429925918579102
17,2,12,37,2560,1,8210,7352,245,613,800,1000,0.9124158918857574,1.0210235913594563,0.19504917518475,4.197854042053223
17,3,7,11,2560,1,8210,7352,245,613,975,1000,0.7584509775042534,0.5312331269184748,0.5172293283291542,3.4779014587402344
17,3,7,23,2560,1,8210,7352,245,613,825,1000,0.7207517698407173,0.6376089652379354,0.3453337923354098,3.187312602996826
17,3,7,37,2560,1,8210,7352,245,613,900,1000,0.7655749395489693,0.6942723939816157,0.3318452102551276,3.3571794033050537
17,3,11,11,2560,1,8210,7352,245,613,975,1000,0.7602225616574287,0.5140252610047659,0.5279909193254035,3.6440765857696533
17,3,11,23,2560,1,8210,7352,245,613,925,1000,0.8434706032276154,0.5864517490069071,0.35993572052813794,3.4448089599609375
17,3,11,37,2560,1,8210,7352,245,613,900,1000,0.8926981687545776,0.34442516167958576,1.173113084638942,3.7635509967803955
17,3,13,11,2560,1,8210,7352,245,613,1000,1000,0.7883207052946091,0.6444037755330404,0.2221664567829813,2.7600438594818115
17,3,13,23,2560,1,8210,7352,245,613,850,1000,0.83253014087677,0.770190159479777,0.2928811539502786,2.708418369293213
17,3,13,37,2560,1,8210,7352,245,613,1000,1000,0.8201269656419754,0.734238381187121,0.290929131041523,3.0832459926605225
17,3,14,11,2560,1,8210,7352,245,613,975,1000,0.8661181852221489,0.8458639731009802,0.347439771966412,4.95864200592041
17,3,14,23,2560,1,8210,7352,245,613,975,1000,0.9574315622448921,0.98184767862161,0.37373759634469494,5.5162353515625
17,3,14,37,2560,1,8210,7352,245,613,1000,1000,0.9128469079732895,0.8175036509831747,0.3346119143271821,5.029359340667725
17,4,15,11,2560,1,8210,7352,245,613,850,1000,0.8168243244290352,0.6776308963696162,0.33309669920112805,3.556751012802124
17,4,15,23,2560,1,8210,7352,245,613,1000,1000,0.8286909610033035,0.7153426359097163,0.34323130254041284,4.401690483093262
17,4,15,37,2560,1,8210,7352,245,613,975,1000,0.7846554219722748,0.7016427914301554,0.36724264584026045,3.9617671966552734
18,1,1,11,2560,1,8210,7352,245,613,850,1000,0.692855641245842,0.7329538265864054,0.36912204773687357,2.3535971641540527
18,1,1,23,2560,1,8210,7352,245,613,975,1000,0.7143921852111816,0.7246870299180349,0.4319283119002431,2.406256914138794
18,1,1,37,2560,1,8210,7352,245,613,800,1000,0.6443952769041061,0.6636465887228647,0.3445223801148299,2.071449041366577
18,1,2,11,2560,1,8210,7352,245,613,950,1000,1.21816885471344,1.055065393447876,0.3772308289799345,5.514139175415039
18,1,2,23,2560,1,8210,7352,245,613,975,1000,1.2137397527694702,0.974683423837026,0.3962993078285955,6.172016620635986
18,1,2,37,2560,1,8210,7352,245,613,875,1000,1.143086776137352,0.9710721572240194,0.39841269382430294,5.092470169067383
18,1,4,11,2560,1,8210,7352,245,613,950,1000,1.017471194267273,0.9407932360967001,0.23366017430639632,4.307053089141846
18,1,4,23,2560,1,8210,7352,245,613,850,1000,1.1498640775680542,1.0761864085992177,0.23580365558866875,4.351041316986084
18,1,4,37,2560,1,8210,7352,245,613,1000,1000,1.258588194847107,1.080071598291397,0.2190950605269356,4.855499744415283
18,1,8,11,2560,1,8210,7352,245,613,900,1000,0.9933077096939087,1.0653889973958333,0.23121269932871516,4.264922142028809
18,1,8,23,2560,1,8210,7352,245,613,1000,1000,1.0383594036102295,1.0687256654103596,0.21059066337066537,4.651664733886719
18,1,8,37,2560,1,8210,7352,245,613,575,825,0.8543409109115601,0.8258285125096639,0.14784378053099492,2.497530937194824
18,2,3,11,2560,1,8210,7352,245,613,1000,1000,0.856497123837471,0.7496422926584879,0.47449607043748293,3.688873052597046
18,2,3,23,2560,1,8210,7352,245,613,725,975,0.7789974212646484,0.5670959949493408,0.5833356249708357,3.148135185241699
18,2,3,37,2560,1,8210,7352,245,613,900,1000,0.8166824877262115,0.7674281994501749,0.3922522883743212,3.6910412311553955
18,2,5,11,2560,1,8210,7352,245,613,750,1000,0.6741800755262375,0.6720738361279169,0.2805632262881797,2.208083391189575
18,2,5,23,2560,1,8210,7352,245,613,925,1000,0.6724328994750977,0.632822185754776,0.3072753254444054,2.3378849029541016
18,2,5,37,2560,1,8210,7352,245,613,625,875,0.5775348395109177,0.5364969571431478,0.3392133850599937,1.7865631580352783
18,2,6,11,2560,1,8210,7352,245,613,1000,1000,1.1403533071279526,0.9292212054133415,0.42276687841774807,5.613770008087158
18,2,6,23,2560,1,8210,7352,245,613,800,1000,0.9866203144192696,0.701737845937411,0.35736666985274224,4.653783798217773
18,2,6,37,2560,1,8210,7352,245,613,975,1000,1.10550606995821,0.8716897467772166,0.38632832279903806,4.987295627593994
18,2,9,11,2560,1,8210,7352,245,613,725,975,0.7670876681804657,0.8083460827668508,0.244802682857187,2.6713294982910156
18,2,9,23,2560,1,8210,7352,245,613,975,1000,0.7724366188049316,0.8196630080540975,0.2705134978968117,3.3153467178344727
18,2,9,37,2560,1,8210,7352,245,613,925,1000,0.7668250799179077,0.7395398616790771,0.3084089853435502,3.051177978515625
18,2,10,11,2560,1,8210,7352,245,613,900,1000,1.1514965295791626,0.9848469495773315,0.34645434397822156,4.7010722160339355
18,2,10,23,2560,1,8210,7352,245,613,750,1000,1.0207424089312553,0.9118872781594595,0.2890591671170889,4.000256538391113
18,2,10,37,2560,1,8210,7352,245,613,975,1000,1.1281708329916,0.9920058647791544,0.32489135455938145,4.979031562805176
18,2,12,11,2560,1,8210,7352,245,613,1000,1000,0.8512605130672455,0.7950704395771027,0.19472244804515373,4.531126976013184
18,2,12,23,2560,1,8210,7352,245,613,850,1000,0.8126531839370728,1.0177274545033772,0.1876024073186493,4.1125102043151855
18,2,12,37,2560,1,8210,7352,245,613,875,1000,0.7982996106147766,0.9248068730036417,0.16500075510601805,4.380363464355469
18,3,7,11,2560,1,8210,7352,245,613,975,1000,0.7939769476652145,0.6084163983662924,0.44921535051366523,3.25119948387146
18,3,7,23,2560,1,8210,7352,245,613,825,1000,0.7021977975964546,0.6478621512651443,0.34010022728638106,3.381190299987793
18,3,7,37,2560,1,8210,7352,245,613,900,1000,0.7900141477584839,0.718636711438497,0.32886784638148486,3.2453064918518066
18,3,11,11,2560,1,8210,7352,245,613,875,1000,0.8074124604463577,0.5881742611527443,0.29402230551627045,3.425963878631592
18,3,11,23,2560,1,8210,7352,245,613,1000,1000,0.8735539838671684,0.599644253651301,0.38811090306522583,3.8400745391845703
18,3,11,37,2560,1,8210,7352,245,613,850,1000,0.8657799959182739,0.728009819984436,0.352522671022167,3.3661582469940186
18,3,13,11,2560,1,8210,7352,245,613,825,1000,0.7301877439022064,0.6647627055644989,0.3040259505836203,2.6453638076782227
18,3,13,23,2560,1,8210,7352,245,613,1000,1000,0.7538414373993874,0.6897768477598826,0.2888025252732571,2.951646327972412
18,3,13,37,2560,1,8210,7352,245,613,575,825,0.601889431476593,0.559307465950648,0.2306132409942113,1.7432937622070312
18,3,14,11,2560,1,8210,7352,245,613,975,1000,0.9269280508160591,0.8755349765221278,0.3486840333780232,4.428152561187744
18,3,14,23,2560,1,8210,7352,245,613,1000,1000,0.9124031141400337,0.947579542795817,0.35831464597448154,5.494558811187744
18,3,14,37,2560,1,8210,7352,245,613,875,1000,0.8903861045837402,0.9510059754053751,0.32239441095658616,4.501619815826416
18,4,15,11,2560,1,8210,7352,245,613,975,1000,0.9117435216903687,0.6735134124755859,0.3738331050519919,3.899738311767578
18,4,15,23,2560,1,8210,7352,245,613,900,1000,0.7920935228466988,0.6527928014596304,0.44768543922468557,3.930248498916626
18,4,15,37,2560,1,8210,7352,245,613,900,1000,0.8182119876146317,0.5379853149255117,0.2920466733932356,3.6943047046661377
19,1,1,11,2560,1,8210,7352,245,613,1000,1000,0.767231747508049,0.8355391025543213,0.4122647276777946,2.564387798309326
19,1,1,23,2560,1,8210,7352,245,613,875,1000,0.7103647738695145,0.7267975409825643,0.35695715621646373,2.352572202682495
19,1,1,37,2560,1,8210,7352,245,613,575,825,0.5498010516166687,0.5876039365927378,0.2801352195248271,1.5917160511016846
19,1,2,11,2560,1,8210,7352,245,613,800,1000,1.2049319744110107,1.0413285891215007,0.37813454872587643,5.4402008056640625
19,1,2,23,2560,1,8210,7352,245,613,550,800,1.0051013380289078,0.8373235464096069,0.3718091524007263,3.610456943511963
19,1,2,37,2560,1,8210,7352,245,613,950,1000,1.1663046926259995,0.9884625673294067,0.3574987307115672,5.593948841094971
19,1,4,11,2560,1,8210,7352,245,613,875,1000,1.010302186012268,0.9825458526611328,0.20891857813859077,3.639890670776367
19,1,4,23,2560,1,8210,7352,245,613,1000,1000,1.1722799688577652,1.0034856001536052,0.23297375500830608,4.579941749572754
19,1,4,37,2560,1,8210,7352,245,613,900,1000,1.1307315975427628,0.9806375503540039,0.2118219435495462,4.2600226402282715
19,1,8,11,2560,1,8210,7352,245,613,850,1000,1.0264874696731567,1.0024561285972595,0.23157962114439026,3.825681209564209
19,1,8,23,2560,1,8210,7352,245,613,900,1000,1.125918984413147,1.1188088953495026,0.19994748656836947,4.354560375213623
19,1,8,37,2560,1,8210,7352,245,613,1000,1000,1.050181046128273,1.066040535767873,0.23992676804478547,4.445735931396484
19,2,3,11,2560,1,8210,7352,245,613,925,1000,0.729039303958416,0.7060096263885498,0.31200300398985015,3.040539503097534
19,2,3,23,2560,1,8210,7352,245,613,700,950,0.7995866537094116,0.7225129256645838,0.3671401612159881,3.21437406539917
19,2,3,37,2560,1,8210,7352,245,613,925,1000,0.8852688372135162,0.48482127984364826,0.9029319535830805,3.63468074798584
19,2,5,11,2560,1,8210,7352,245,613,925,1000,0.7123157978057861,0.6645098527272543,0.3471693606310018,2.52864146232605
19,2,5,23,2560,1,8210,7352,245,613,775,1000,0.6172891408205032,0.5539713290830454,0.32213458309122195,2.0919957160949707
