critic_seed,best_step,final_training_step,best_val_mi,test_mi,test_product_shuffle_sd,heldout_joint_minus_mismatch_score,pairing_sensitivity_original_cyclic_shift_mean,pairing_sensitivity_original_cyclic_shift_sd,pairing_sensitivity_derandomized_shift_mean,pairing_sensitivity_derandomized_shift_sd,pairing_sensitivity_full_permutation_mean,pairing_sensitivity_full_permutation_sd,pairing_sensitivity_cyclic_vs_derandomized_gap,pairing_sensitivity_cyclic_vs_full_permutation_gap,layer,subset_mask,order_k,representation_dim,n_train,n_val,n_test,run_fingerprint
23,850,1000,0.8888919353485107,0.740194042523702,0.2422043101941298,3.6605963706970215,0.740194042523702,0.2422043101941298,0.9682686726252238,0.059128905915125166,0.9729537963867188,0.08119702964429115,0.22807463010152174,0.23275975386301673,1,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.9069509506225586,0.710825170079867,0.2398205695573443,3.6006903648376465,0.710825170079867,0.2398205695573443,0.8925559918085734,0.06022481787160479,0.9447965621948242,0.07658658361049825,0.18173082172870636,0.2339713921149572,1,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,1000,1000,0.8777734041213989,0.5121733645598093,0.5055137438309757,4.080774784088135,0.5121733645598093,0.5055137438309757,0.8939013083775839,0.06773735433931521,0.9461888074874878,0.10756348065297826,0.38172794381777453,0.43401544292767846,1,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.8960573226213455,0.553121825059255,0.49774805824748236,3.979951858520508,0.553121825059255,0.49774805824748236,0.8720822731653849,0.037530236441443765,0.8261770606040955,0.13308872405938177,0.3189604481061299,0.27305523554484046,1,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.933179497718811,0.6219729979832967,0.42850016806794183,4.315881729125977,0.6219729979832967,0.42850016806794183,0.8808648983637491,0.24529410015059205,0.9622061252593994,0.08882717189393251,0.2588919003804524,0.34023312727610266,1,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.6601795554161072,0.7808335026105245,0.1290304757868233,3.1014914512634277,0.7808335026105245,0.1290304757868233,1.0426476697127025,0.047960921988687684,0.9556278809905052,0.08209758917032095,0.261814167102178,0.17479437837998069,1,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,800,1000,0.5876626893877983,0.8165477911631266,0.09082773420444859,2.792158842086792,0.8165477911631266,0.09082773420444859,1.0306855042775471,0.0813822090523017,0.9391730427742004,0.0713143536267048,0.21413771311442054,0.12262525161107385,1,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,0.598260223865509,0.765271524588267,0.08010720738496083,2.8687641620635986,0.765271524588267,0.08010720738496083,1.0492475132147472,0.0660313272726334,0.9563203603029251,0.06533165753261039,0.2839759886264802,0.19104883571465814,1,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,875,1000,0.732838824391365,0.5925285567839941,0.25015469520826944,2.4478516578674316,0.5925285567839941,0.25015469520826944,1.0881538291772206,0.07965240770231022,1.0625654458999634,0.05327175994181719,0.4956252723932265,0.4700368891159693,1,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,0.793589822947979,0.6841490666071574,0.27699660060303616,2.8480873107910156,0.6841490666071574,0.27699660060303616,1.1321674585342407,0.10188911031114589,1.1058441400527954,0.08114336163966497,0.44801839192708337,0.42169507344563806,1,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.7698202133178711,0.6288131376107534,0.24808591301960844,2.854076623916626,0.6288131376107534,0.24808591301960844,1.1043913265069325,0.16684268488351997,0.9738207161426544,0.13123617434504437,0.4755781888961791,0.345007578531901,1,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,0.9318649768829346,0.806718702117602,0.2805444173865989,4.926804542541504,0.806718702117602,0.2805444173865989,1.0662002960840862,0.12358785965368904,0.9833806753158569,0.06421630268867032,0.2594815939664842,0.17666197319825494,1,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.8634344339370728,0.7048056938995918,0.29986488249320326,4.830840587615967,0.7048056938995918,0.29986488249320326,0.888420581817627,0.10481998905736961,0.9102177023887634,0.0750186965671084,0.18361488791803515,0.20541200848917163,1,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,950,1000,0.8675103187561035,0.7709157119194666,0.3176432477300318,4.8811140060424805,0.7709157119194666,0.3176432477300318,0.9873842795689901,0.12233958088334357,0.9911759495735168,0.0912188510411429,0.2164685676495235,0.22026023765405023,1,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.7115966007113457,0.5708316117525101,0.4423113182354468,4.278435230255127,0.5708316117525101,0.4423113182354468,0.9092554251352946,0.05863603292080619,0.8776344060897827,0.13034358491826195,0.3384238133827845,0.30680279433727264,1,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,0.5849618315696716,0.5647286872069041,0.38386939277725973,4.0354132652282715,0.5647286872069041,0.38386939277725973,0.802001158396403,0.09485702362115876,0.7814571261405945,0.09806065845009851,0.2372724711894989,0.21672843893369043,1,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.7415342405438423,0.5859377731879553,0.25345426697512957,4.073029041290283,0.5859377731879553,0.25345426697512957,0.8525906006495158,0.1131104352726778,0.8664045929908752,0.0948040000548498,0.2666528274615605,0.28046681980292,1,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.6813574582338333,0.6835326751073202,0.38231310068768465,2.5489349365234375,0.6835326751073202,0.38231310068768465,1.0488587121168773,0.037699460939305277,1.051144301891327,0.05827329176371892,0.3653260370095571,0.3676116267840067,2,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.6736281514167786,0.6972869634628296,0.23942162520798604,2.4764299392700195,0.6972869634628296,0.23942162520798604,1.117147405942281,0.03401506822418066,1.1245052814483643,0.06384386080644387,0.4198604424794514,0.42721831798553467,2,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,825,1000,0.6197752952575684,0.6283762057622274,0.33343600476541657,2.411092758178711,0.6283762057622274,0.33343600476541657,0.9975823561350504,0.037232246085234046,1.0077932476997375,0.07708414624606706,0.369206150372823,0.37941704193751014,2,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,1.2482188791036606,1.02013764778773,0.37443058564975984,6.050870895385742,1.02013764778773,0.37443058564975984,1.4120848973592122,0.05857503691875782,1.4089751839637756,0.04573413806831986,0.3919472495714822,0.38883753617604566,2,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,1.2154623419046402,1.0067590673764546,0.38818583236734056,6.226963043212891,1.0067590673764546,0.38818583236734056,1.3399306933085124,0.028035507957791608,1.3266571164131165,0.04992158217383587,0.33317162593205785,0.31989804903666186,2,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,850,1000,1.2028411775827408,1.0336294571558635,0.4361404732509496,5.379684925079346,1.0336294571558635,0.4361404732509496,1.3762518564860027,0.06756551053151577,1.3492057919502258,0.08772536358020544,0.34262239933013916,0.3155763347943623,2,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.6798015236854553,0.6217421256005764,0.32337034160616157,2.973755359649658,0.6217421256005764,0.32337034160616157,0.8737818002700806,0.06418135290182063,0.9036363959312439,0.03925173721764366,0.25203967466950417,0.2818942703306675,2,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.6020127534866333,0.322506308555603,0.8005104284898653,2.796022415161133,0.322506308555603,0.8005104284898653,0.8202534119288126,0.3295080716608711,0.9182738363742828,0.15114548547628157,0.4977471033732096,0.5957675278186798,2,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.6897984743118286,0.6332189589738846,0.3040926429793647,2.7971653938293457,0.6332189589738846,0.3040926429793647,0.9061464071273804,0.06467670077904844,0.9275872111320496,0.02993952711071239,0.2729274481534958,0.294368252158165,2,3,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,1.0268616676330566,1.0113712946573894,0.20307857373621796,4.252288341522217,1.0113712946573894,0.20307857373621796,1.2522145907084148,0.0628005309800717,1.2012386322021484,0.0815580266630774,0.2408432960510254,0.18986733754475904,2,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,0.9804464876651764,1.0487277309099834,0.2230705509341256,4.52593994140625,1.0487277309099834,0.2230705509341256,1.284279465675354,0.07932481651256433,1.1159932985901833,0.19942982698464679,0.2355517347653706,0.06726556768019987,2,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.9879133701324463,0.9822105566660563,0.21174474038396196,4.4436140060424805,0.9822105566660563,0.21174474038396196,1.210159699122111,0.07987226150944073,1.1414966583251953,0.06701912377830613,0.2279491424560548,0.15928610165913903,2,4,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,0.6411736011505127,0.3955433964729309,0.3963125158348363,1.9959137439727783,0.3955433964729309,0.3963125158348363,0.9880009194215139,0.04510578959638615,1.0117177367210388,0.05880429413439731,0.592457522948583,0.6161743402481079,2,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.6080109290778637,0.5877829293409983,0.32480886594643527,2.102586269378662,0.5877829293409983,0.32480886594643527,1.0772922833760579,0.03198635699263405,1.0925278663635254,0.05384650753012631,0.4895093540350596,0.5047449370225271,2,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.6954807043075562,0.5594123204549154,0.31225354138805494,2.250581741333008,0.5594123204549154,0.31225354138805494,1.0512751738230388,0.036852024609001784,1.0868666172027588,0.05148009217396955,0.4918628533681234,0.5274542967478434,2,5,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,850,1000,1.07301926612854,0.8179949919382731,0.40755201325382184,4.40139627456665,0.8179949919382731,0.40755201325382184,1.102333625157674,0.0879120451353579,1.1318641304969788,0.03429828564834228,0.284338633219401,0.3138691385587057,2,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.9965437725186348,0.8567256530125936,0.3686145712639537,4.491846084594727,0.8567256530125936,0.3686145712639537,1.1341753403345745,0.06104862979579071,1.1270669102668762,0.03844658037176082,0.27744968732198083,0.2703412572542826,2,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,1.0801534801721573,0.7660568157831827,0.37653212084140675,4.651984214782715,0.7660568157831827,0.37653212084140675,1.040620356798172,0.10183485252058722,1.0773047879338264,0.055064210558275845,0.27456354101498925,0.3112479721506437,2,6,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,0.7710799425840378,0.6954715748627981,0.3400434424995207,3.901831865310669,0.6954715748627981,0.3400434424995207,0.9586241642634074,0.05976271503496764,0.9629308506846428,0.06140274328750029,0.26315258940060926,0.2674592758218447,2,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.8598465621471405,0.40197057525316876,0.989683667978833,4.321033954620361,0.40197057525316876,0.989683667978833,0.9422313471635183,0.3119370908194867,1.0164746195077896,0.13707486740383287,0.5402607719103496,0.6145040442546208,2,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,975,1000,0.8159565925598145,0.6750330726305643,0.3845919976040121,3.926694869995117,0.6750330726305643,0.3845919976040121,0.9030367930730184,0.14844643578094083,1.0103099718689919,0.07271362691506425,0.2280037204424541,0.3352768992384275,2,7,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,800,1000,0.8430144786834717,0.832919716835022,0.2211772033903029,3.107670783996582,0.832919716835022,0.2211772033903029,1.1044958432515461,0.05100432739395436,1.0884808897972107,0.08232246595991702,0.2715761264165242,0.2555611729621887,2,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.9107780456542969,0.9609758853912354,0.19202335088501807,3.5977303981781006,0.9609758853912354,0.19202335088501807,1.1769429842631023,0.057247561316914386,1.1342988014221191,0.08765617952387843,0.21596709887186694,0.1733229160308838,2,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,950,1000,0.9146367311477661,0.9804069598515829,0.16822977145016257,3.705690383911133,0.9804069598515829,0.16822977145016257,1.1719804207483928,0.05754877706430312,1.1233143210411072,0.17172425455965712,0.19157346089680993,0.1429073611895243,2,8,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.6990578174591064,0.6616408328215281,0.274986168964814,2.8640995025634766,0.6616408328215281,0.274986168964814,1.0974481503168743,0.07673170285052457,1.074082374572754,0.04634677704290862,0.4358073174953462,0.4124415417512258,2,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.7031762152910233,0.7002775619427363,0.28399067666912453,2.7081003189086914,0.7002775619427363,0.28399067666912453,1.113924503326416,0.07172967910398115,1.0743269324302673,0.06619951835178704,0.41364694138367974,0.37404937048753106,2,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,950,1000,0.7004448622465134,0.7211174666881561,0.26056542847589137,2.9478790760040283,0.7211174666881561,0.26056542847589137,1.139159917831421,0.07381666598279887,1.0930338576436043,0.0752690603284552,0.41804245114326477,0.37191639095544815,2,9,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,1.0688322633504868,0.634121855099996,0.560082043019962,4.11515998840332,0.634121855099996,0.560082043019962,1.1088236172993977,0.06537394002260517,1.1488618850708008,0.08558437789193524,0.47470176219940174,0.5147400299708048,2,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,850,1000,0.9679955169558525,0.7922479013601939,0.2514005461392407,3.6831398010253906,0.7922479013601939,0.2514005461392407,0.982827623685201,0.04309184238052338,0.9768364280462265,0.0597249955054873,0.1905797223250072,0.18458852668603265,2,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,850,1000,0.9811006784439087,0.7382835149765015,0.2670511634713629,3.615407943725586,0.7382835149765015,0.2670511634713629,1.0103160937627156,0.061792663525484404,1.0641367435455322,0.08204684104546915,0.2720325787862141,0.32585322856903076,2,10,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,850,1000,0.8234374523162842,0.6931201169888178,0.3013998119771023,3.1462814807891846,0.6931201169888178,0.3013998119771023,0.864063024520874,0.07939803039574171,0.8830339908599854,0.07181250805184007,0.1709429075320562,0.18991387387116754,2,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,800,1000,0.7879667729139328,0.6099163082738718,0.344243594408655,2.9755020141601562,0.6099163082738718,0.344243594408655,0.8783140381177267,0.04179217548045373,0.8633747100830078,0.056260247286646047,0.2683977298438549,0.25345840180913604,2,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,900,1000,0.8496267348527908,0.25942254066467285,1.0726479890447105,3.582326650619507,0.25942254066467285,1.0726479890447105,0.7464025815327963,0.1628550909659792,0.8435508608818054,0.14280518775183168,0.4869800408681234,0.5841283202171326,2,11,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,950,1000,0.7688992023468018,0.7771095633506775,0.16742892526568104,3.5598502159118652,0.7771095633506775,0.16742892526568104,1.0573318699995677,0.11229244431061904,0.993380144238472,0.06549893983644496,0.28022230664889025,0.2162705808877945,2,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,1000,1000,0.7827761620283127,0.8653378486633301,0.17580967576657247,4.286289215087891,0.8653378486633301,0.17580967576657247,1.195219357808431,0.11817513687582096,1.081836998462677,0.20637173091825806,0.32988150914510084,0.21649914979934692,2,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,875,1000,0.7024899125099182,0.7214445074399313,0.11357890806960634,3.2360386848449707,0.7214445074399313,0.11357890806960634,0.9925442039966583,0.08108907580816263,0.9278033301234245,0.11139192092179391,0.27109969655672705,0.20635882268349326,2,12,2,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,700,950,0.6437335088849068,0.6277633607387543,0.2145643528948498,1.9732496738433838,0.6277633607387543,0.2145643528948498,1.0433135032653809,0.06690252773592703,1.0191511511802673,0.07002107506584004,0.4155501425266266,0.39138779044151306,2,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.699871838092804,0.6830128928025564,0.2449422429123126,2.6914331912994385,0.6830128928025564,0.2449422429123126,1.1451000273227692,0.08322480163024842,1.121417947113514,0.08120844312452306,0.46208713452021277,0.43840505431095755,2,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,950,1000,0.7559192180633545,0.7092820405960083,0.2644420369779531,2.821895122528076,0.7092820405960083,0.2644420369779531,1.1597808599472046,0.10590833386428862,1.1586247682571411,0.11335640942426288,0.4504988193511963,0.4493427276611328,2,13,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.8874082863330841,0.7912119974692663,0.339328730571738,4.860979080200195,0.7912119974692663,0.339328730571738,1.08223557472229,0.06773712631585253,1.0632960796356201,0.10180424340904133,0.29102357725302375,0.2720840821663538,2,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,875,1000,0.9012539312243462,0.8892558813095093,0.2840291148629627,4.3755879402160645,0.8892558813095093,0.2840291148629627,1.086185336112976,0.09944045336151298,1.1026562452316284,0.09342854393739618,0.1969294548034668,0.21340036392211914,2,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,1000,1000,0.875554084777832,0.8265363375345866,0.27304366647932315,4.894655227661133,0.8265363375345866,0.27304366647932315,1.036219298839569,0.09662658551661094,1.0773493647575378,0.08864746480638648,0.20968296130498254,0.2508130272229513,2,14,3,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,875,1000,0.7571620866656303,0.5726607466737429,0.26130978906926655,3.9941534996032715,0.5726607466737429,0.26130978906926655,0.8724485039710999,0.054223601712411286,0.8284353017807007,0.08932567783023598,0.29978775729735696,0.2557745551069578,2,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,975,1000,0.7724400833249092,0.5970065606137117,0.27645697370445155,4.4020562171936035,0.5970065606137117,0.27645697370445155,0.8792408307393392,0.07425274210322111,0.8703472018241882,0.08719888425546025,0.2822342701256275,0.2733406412104765,2,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,925,1000,0.6420677900314331,0.4030335346857707,0.6299870022713102,3.890826940536499,0.4030335346857707,0.6299870022713102,0.6930049707492193,0.4619786082042776,0.9326425194740295,0.07453335079686645,0.2899714360634486,0.5296089847882588,2,15,4,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,975,1000,0.6721941232681274,0.6408642133076986,0.30193463573542173,2.3467350006103516,0.6408642133076986,0.30193463573542173,1.0540485382080078,0.04920437662772634,1.071902334690094,0.07188939623230295,0.4131843249003092,0.4310381213823954,3,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,950,1000,0.743584394454956,0.7771523396174113,0.40285322437367493,2.769899368286133,0.7771523396174113,0.40285322437367493,1.216038703918457,0.07664122414867022,1.213852345943451,0.07373439600454029,0.4388863643010458,0.43670000632603967,3,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,525,775,0.5234772562980652,0.5192947785059611,0.32478508938210987,1.4058403968811035,0.5192947785059611,0.32478508938210987,0.8796688318252563,0.024126881190813947,0.9203284382820129,0.05044008515727761,0.3603740533192953,0.4010336597760519,3,1,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
11,900,1000,1.146384596824646,1.0242509245872498,0.3645314055747319,5.723389148712158,1.0242509245872498,0.3645314055747319,1.4193750619888306,0.05003995380804678,1.4173775911331177,0.06643711571635044,0.3951241374015808,0.3931266665458679,3,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
23,925,1000,1.2157903909683228,1.0353676080703735,0.44872637023852346,5.836858749389648,1.0353676080703735,0.44872637023852346,1.4037011861801147,0.05882320911040302,1.3738427758216858,0.07421948414965902,0.3683335781097412,0.33847516775131226,3,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
37,850,1000,1.2348837852478027,1.1234708627065022,0.47283724589027437,5.729179382324219,1.1234708627065022,0.47283724589027437,1.485188086827596,0.05277640670096494,1.4636762738227844,0.07039761605587304,0.36171722412109375,0.3402054111162822,3,2,1,2560,7352,245,613,5da1c407274d9f2e64016876300738144d1a41605925a916babeba82ea35e9a6
